#OIII_Hb SII_Ha NII_Ha_both V
0.30655368833726104 0.8405441924627227 -0.1581045387406105 88.0
0.3127484209295601 0.8404741568001657 -0.1588656788063269 88.0
0.3189393915606702 0.8378612052053184 -0.15868061116865584 88.0
0.3242824552976926 0.835566162054218 -0.1588899945843932 88.0
0.32864458494390714 0.8330276302217218 -0.15933011225523264 88.0
0.3335480271899069 0.8309181094309431 -0.1596811679413798 88.0
0.33747922839403216 0.8288429843932004 -0.15990953349844922 88.0
0.3354779600174358 0.8136223566641309 -0.17456493965233447 88.0
0.339650157613684 0.8111691212856071 -0.1750363498988697 88.0
0.3446476659194058 0.8112990039442282 -0.1757114317777507 88.0
0.3483632843851862 0.8096811598273 -0.17619563966034463 88.0
0.35197014444686076 0.8073292879521292 -0.1764611741158665 88.0
0.35547067693743795 0.7988811907166506 -0.17673603505223023 88.0
0.3586010159430194 0.7969808098725846 -0.17703900402394177 88.0
0.3616522999739372 0.7941881328551628 -0.17738428943560466 88.0
0.3644759487870143 0.786313122510269 -0.17801755788709245 88.0
0.36685236951226396 0.7846625855829074 -0.17831475174486405 88.0
0.36941996496558355 0.7765096039832553 -0.17856932737409756 88.0
0.3711048219315095 0.7721650211098918 -0.1930482993496443 88.0
0.3738311450738304 0.7650966859291062 -0.19387183819015477 88.0
0.3760839903623615 0.7627777008248922 -0.1942803951281758 88.0
0.3786340638496024 0.7551661989474018 -0.19457031572612654 88.0
0.3808441264646657 0.7518060705543921 -0.19480548072829856 88.0
0.3828991515068371 0.7482950555450217 -0.19539847667586013 88.0
0.3848370882036844 0.7407378075312605 -0.19602289970894504 88.0
0.3869268067955692 0.7407697867778826 -0.19621444636765487 88.0
0.38884689359951063 0.7303455687367199 -0.19665794114112004 88.0
0.39049352650417324 0.726398820569331 -0.19681809166885925 88.0
0.3924683170438543 0.719937454673688 -0.19734986980980587 88.0
-0.2506115684188459 1.8231470775767828 0.8117465057105006 88.0
-2.9512087261515902 1.8183053869842325 0.8172182711860271 88.0
-2.842936299617377 1.806286610861979 0.7963214221854065 88.0
-2.822203866707785 1.785099351060493 0.7909236894331672 88.0
-2.810706244114308 1.7588722389652738 0.7879613485644962 88.0
-2.8038791074016194 1.7627111734562593 0.7858995811978714 88.0
-2.79805693659835 1.766827257277134 0.7846052436165657 88.0
-2.791935051852602 1.7709996998731594 0.7837488978455877 88.0
-2.787386303354943 1.7450208990733873 0.783427635024227 88.0
-2.782726673870679 1.7499104289917389 0.7832108240866555 88.0
-2.7782207430603107 1.7549871631683964 0.7832770083965046 88.0
-2.4766047515446714 1.7085659194037772 0.6832072581672892 88.0
-2.467895638548827 1.7146865045318438 0.682617054044898 88.0
-2.4556590563061964 1.7202512676648491 0.6824234513559814 88.0
-2.443914700778577 1.6933686758436826 0.6825016810605881 88.0
-2.431727855510414 1.699143335666416 0.6825082784693005 88.0
-2.4192802513024 1.7049323593677566 0.6826956857500524 88.0
-2.4068136548954335 1.7108795816711533 0.6830263451890969 88.0
-2.3941779878437917 1.716646800181084 0.6835952545917059 88.0
-2.3817217358906992 1.6911718964455535 0.6843627859065168 88.0
-2.3733927723956008 1.6974792601398347 0.6853159047587555 88.0
-2.3601849259392718 1.7035272575894862 0.6865347169394357 88.0
-1.902985768821967 1.617486125900566 0.5101974245174845 88.0
-1.8731545593508152 1.6214621007959 0.5088795138819546 88.0
-1.8349635200054346 1.6253412932008238 0.5076774462230468 88.0
-1.7909946421142449 1.5971245464003896 0.5067484535434519 88.0
-1.7546600973046758 1.600918753082089 0.5057448244050309 88.0
-1.7092755199807768 1.6043844414117008 0.5049418158601416 88.0
-1.6472580849792462 1.6078960632294648 0.5044484599503214 88.0
-1.6018863082694974 1.6116130639761705 0.5044837071067362 88.0
-1.542708660871493 1.6147604734623036 0.5056313625381994 88.0
-1.4867291155344844 1.618117175286971 0.5085772470739239 88.0
-1.4304505351112964 1.5898926748170756 0.5160447754800142 88.0
-1.451549158419995 1.5747306842225448 0.41410062400609887 88.0
-1.3990815305908972 1.575443137832455 0.41258635711587405 88.0
-1.3470384844428924 1.5753946197494708 0.4110741862921435 88.0
-1.290170566813492 1.5430801649672938 0.4100163948340596 88.0
-1.228508059716061 1.5423546999151743 0.40906279237005827 88.0
-1.1618249031404673 1.540903598298104 0.40836534506211825 88.0
-1.091949492895368 1.5389767241759968 0.40849619430443773 88.0
-1.0139093434315232 1.5363772115632768 0.4098787625843895 88.0
-0.9413462584276298 1.5326026635533085 0.41356226171273297 88.0
-0.8547725073476062 1.5286457285811426 0.4212030640828332 88.0
-0.7754410410591579 1.5242265473382928 0.43681849040718707 88.0
-0.9820489311692577 1.5184761731333785 0.3634329946268576 88.0
-0.9157813132607612 1.5149438854392823 0.36251259030996874 88.0
-0.8460632455390651 1.5108899997406424 0.36199894408203404 88.0
-0.7802321553416013 1.5059846073247538 0.36217739658634623 88.0
-0.705291342059209 1.500342440076145 0.36311022944667687 88.0
-0.6357680421554539 1.5259372190898843 0.3648648527186273 88.0
-0.5620117497805003 1.5184552044991606 0.3683592477647667 88.0
-0.4932920736498804 1.5102210906204723 0.3739520285799517 88.0
-0.4222325451348574 1.501121420245785 0.3812992805880583 88.0
-0.3582186208466642 1.4913091726230483 0.3911457572898049 88.0
-0.2947436986674649 1.4813316461047885 0.4027181205165303 88.0
-0.5058593258995668 1.486030376765902 0.3336118237763671 88.0
-0.4375524828563489 1.478732161602737 0.3356657734119347 88.0
-0.3771231216431304 1.4708882108553738 0.3384377263699552 88.0
-0.3218824129092117 1.4947803858418454 0.3419112674681112 88.0
-0.26654592685466466 1.48598323251618 0.3464335979526918 88.0
-0.2152044621432381 1.4766184205054478 0.3517103021060578 88.0
-0.16331517719792296 1.467117120082585 0.357574983492761 88.0
-0.12375328440539488 1.456924845542095 0.3629515705890632 88.0
-0.08503837415279562 1.446688123729954 0.3684561268985167 88.0
-0.04491866516585086 1.4680437512271163 0.3725523786663643 88.0
-0.014259258949925425 1.457538420083653 0.37630953673594014 88.0
-0.12273810552264061 1.474066465565696 0.3276953593493439 88.0
-0.08155025759884221 1.4653867159022473 0.3322758146417334 88.0
-0.04642875275762271 1.4564557475405664 0.3362423285700557 88.0
-0.012007689826642335 1.4477780831252571 0.34011536643665824 88.0
0.017909395896688978 1.4388390386894672 0.34343500881824524 88.0
0.048208667024145606 1.4299926373849547 0.346110055446865 88.0
0.0707764628434347 1.4525547442348279 0.3480992761517568 88.0
0.09384176691212814 1.4436911963862815 0.3505222050428028 88.0
0.11444417244525457 1.4347758358367013 0.3518324674728675 88.0
0.1292708601213153 1.4258062329754593 0.35297024908721353 88.0
0.1470267152222309 1.4172232639927667 0.35384332652535255 88.0
0.10741349748814877 1.4290010770984423 0.32656073980683276 88.0
0.12551379590411496 1.4214546062790108 0.32817947931878366 88.0
0.14457420760961637 1.413786070510253 0.3299904441599405 88.0
0.16034846076109732 1.4373123666561503 0.330621447798392 88.0
0.17315712015346896 1.4297485432318089 0.3312561369306124 88.0
0.18791535464998976 1.4226503680874618 0.33187414121344944 88.0
0.19794183649000632 1.415364150702149 0.33217607779868813 88.0
0.20749972330730532 1.4082783948542368 0.33247302639402687 88.0
0.2186667714958718 1.4014025929753209 0.33320064720101905 88.0
0.22530928172586284 1.4238330569473727 0.3329004693752609 88.0
0.2336812977263453 1.416541727867452 0.3330085008114777 88.0
0.2224823571389114 1.4213475295637243 0.31402317685399755 88.0
0.23253871753059874 1.415181554575177 0.3143692625792162 88.0
0.23984982069019145 1.4089970546903277 0.3149337254195308 88.0
0.24785056697353366 1.403122753690179 0.31499937453517785 88.0
0.2543546920531665 1.3972465956652653 0.3151063938713312 88.0
0.260333794370303 1.3915003236607655 0.31503855252103047 88.0
0.26700736966435473 1.4149427397489407 0.3144427703566486 88.0
0.2723754373005453 1.4094130908654923 0.31510181039330215 88.0
0.2765996535576433 1.4031255257504227 0.3148927320320884 88.0
0.28139702184875637 1.3973221313294517 0.3148874615404635 88.0
0.28578227377939475 1.3914492518914932 0.31464614078130715 88.0
0.2840018678677147 1.389862092377777 0.2963567429213382 88.0
0.2884504482756364 1.3845608380239385 0.2966809361418571 88.0
0.292610452838321 1.3792121809925486 0.2966475836978659 88.0
0.2964019016921436 1.3747347704878599 0.2964127864997536 88.0
0.3002475611940848 1.3698373860484674 0.2961810283945939 88.0
0.3037143086537106 1.363156955848838 0.29517622169761487 88.0
0.30696086288319363 1.359684486401069 0.2954770104337959 88.0
0.3098855596601938 1.3553844103301291 0.29520056662686966 88.0
0.3128752222390458 1.3477899406990341 0.29417024517195683 88.0
0.3154245119375163 1.3448483812129943 0.29377368663589387 88.0
0.31797980876154186 1.3359506412052242 0.2928796937253423 88.0
0.3201047248418799 1.3496438237646131 0.2755525487684299 88.0
0.32248806051807805 1.3440848893175092 0.27512128741229336 88.0
0.3249611530373546 1.3383504572308047 0.27494005383793213 88.0
0.3271954045032335 1.3326495997171068 0.2746202529307662 88.0
0.3297435500112346 1.3264389980394744 0.27394058431151413 88.0
0.33167019053261315 1.3203584815918685 0.2734567085194961 88.0
0.33391054347297877 1.3130296588366899 0.27209460173564254 88.0
0.33585891131981793 1.3063399658213348 0.2721492577221919 88.0
0.3377187620574486 1.2969331705023284 0.2712999720896455 88.0
0.33959055226804025 1.2908614860856586 0.2705943512450755 88.0
0.34149387739902887 1.2774008144247364 0.27065240101000015 88.0
0.36917873663727496 0.33965218365796646 -0.15650773995856487 88.0
0.37480331651608234 0.335730082592486 -0.15802439588483486 88.0
0.3806091626341121 0.33137806131906883 -0.1597695288316752 88.0
0.386267042105014 0.3271008133428699 -0.16117413441540882 88.0
0.39195784824558894 0.3229823720413597 -0.16310517490943072 88.0
0.39778363450951404 0.31891692169266656 -0.1649303676179247 88.0
0.4033436191304501 0.3162518899933361 -0.16544232957031038 88.0
0.40881637997993453 0.31373724990672014 -0.16709152700814925 88.0
0.4141038892581891 0.3121110724916118 -0.16723247713460038 88.0
0.42033538377166235 0.31123122411704407 -0.16850556028544683 88.0
0.37178800890220043 0.33925328192659127 -0.15705306568571278 88.0
0.37737911315743994 0.33502857668910163 -0.15873005424575576 88.0
0.38297108136198116 0.330583226862703 -0.16052963225597158 88.0
0.3884919618358004 0.32629892115086473 -0.16196044519350558 88.0
0.39406624860914435 0.3222823959428174 -0.1635916098184062 88.0
0.3996737214810381 0.31869631711491325 -0.16461045919553205 88.0
0.40543174196737347 0.31612040263067975 -0.16613261964405465 88.0
0.4106591566913671 0.3138764054817623 -0.16658759662929984 88.0
0.4160910519425527 0.312168183102073 -0.16781379746841904 88.0
0.374308331299816 0.33856431535290255 -0.1576549985359229 88.0
0.37968615190695504 0.33408728787541186 -0.15938592458708767 88.0
0.38492659839215504 0.3303176465516994 -0.16062030445587672 88.0
0.3905642095790582 0.32588009370560334 -0.16243003029293177 88.0
0.39625166858027683 0.3216374817438491 -0.1636191037714353 88.0
0.4018483913955177 0.3184712713601144 -0.16533095688116664 88.0
0.4070848357577676 0.3157523042382846 -0.1658048684640002 88.0
0.4120907777338019 0.3135362289567605 -0.1669110174542365 88.0
0.37666818581052947 0.3376398487624106 -0.15838842089802183 88.0
0.38176468201712427 0.33369327590348163 -0.1595951910475808 88.0
0.3873186246856634 0.3292510856022528 -0.1614125281091714 88.0
0.3925914438089536 0.32521205058932773 -0.16287843530395923 88.0
0.3982699471175498 0.3214026935896751 -0.1643360959790938 88.0
0.40342939552896384 0.3181914797430908 -0.16542627441889277 88.0
0.4086977688957879 0.31564990581133123 -0.16605821903912796 88.0
0.3786885447481124 0.33726723492532923 -0.15851345796132568 88.0
0.3841741388070335 0.33266784818501804 -0.16036581694001495 88.0
0.3892901507792894 0.3284640032187223 -0.16189019997684492 88.0
0.3946267642722091 0.32466029626534343 -0.1631805532165973 88.0
0.3999158899163027 0.3208354381033422 -0.16465611533395927 88.0
0.405107201819091 0.3179741509136515 -0.1652571712612172 88.0
0.3809886564321058 0.33654565685706817 -0.15914191815136486 88.0
0.3861778077908857 0.33183958096999416 -0.16091079649364912 88.0
0.3912704083311994 0.32795212731154894 -0.1622212784125912 88.0
0.3964085952240451 0.3239672413885686 -0.16348246110633866 88.0
0.4015728456764459 0.3207114096391982 -0.16426736871052552 88.0
0.3830429993057437 0.3353455463309313 -0.15980324877593657 88.0
0.38804788882843566 0.33128661717947844 -0.1611993842805889 88.0
0.3931889920552485 0.3272861299126132 -0.16283546955145003 88.0
0.39851289936342243 0.3232506983816911 -0.16356653073086894 88.0
0.3849086978302786 0.3345967550111143 -0.16006814843856762 88.0
0.3900868754237662 0.3305373100199996 -0.1619136843037879 88.0
0.3950991373125707 0.32641511055340305 -0.16261308303466387 88.0
0.38703370128236314 0.33394580420219877 -0.16085979034433778 88.0
0.39164070349238783 0.33011807255509984 -0.1614636556590459 88.0
0.3885629713980749 0.33337966106352923 -0.16096306562577506 88.0
0.37579159768519227 0.40628887719238205 -0.23090658395317706 88.0
0.3809344633307019 0.39939674826357136 -0.23159959404456584 88.0
0.3866594554141942 0.3904134632987238 -0.23332602552901296 88.0
0.39183454169328624 0.3835590666503775 -0.23461570581851904 88.0
0.3972619802805117 0.37664767302619895 -0.2352970156455146 88.0
0.4028801336021066 0.3708711197897302 -0.23673777895197284 88.0
0.40852826827623595 0.36394599291130914 -0.23775491015347172 88.0
0.41422103321486803 0.35863554338257997 -0.2388410182216873 88.0
0.41954272470027976 0.35563255298944113 -0.23888587130210232 88.0
0.4255179178468641 0.3541520407432688 -0.24008030415016698 88.0
0.3780888786387867 0.4046550055977471 -0.23094453108864352 88.0
0.3833125855764188 0.39776792670921335 -0.23215638994085896 88.0
0.38890010835423694 0.3889490335275637 -0.23397897371760157 88.0
0.3939610713375336 0.3817146059980385 -0.2347244453820878 88.0
0.39932753215867883 0.3760447319662306 -0.23590830437928223 88.0
0.40495338758624433 0.36741180805123214 -0.2370775716145603 88.0
0.41057479654232787 0.36237348418050835 -0.2381595427684023 88.0
0.4158243988887613 0.35850125725620285 -0.2385069407801307 88.0
0.4213077160033499 0.3551219679640532 -0.2394614157471974 88.0
0.3803921600570273 0.403063173531576 -0.2314502632308661 88.0
0.3858742739041962 0.3942950101092888 -0.23317947681010756 88.0
0.3908821411319856 0.38707839482793405 -0.2339098733180089 88.0
0.3960248966085932 0.38134461069967407 -0.23509365057555906 88.0
0.40159007240665595 0.3723291009213074 -0.236745925461233 88.0
0.4070848357577676 0.36685381955135254 -0.23746294668474854 88.0
0.4120403301916582 0.36143824371493644 -0.2382288631358192 88.0
0.41732219709972945 0.3567964279908375 -0.23882535282821193 88.0
0.38261131289349 0.4014843393770901 -0.2319059573127349 88.0
0.38783457239081065 0.3936342146810382 -0.23310684812256588 88.0
0.39294304234006117 0.3866517935110689 -0.23435357245320007 88.0
0.397853141088609 0.37990451156196164 -0.23544969788580786 88.0
0.4036866231224562 0.37054950526338226 -0.23673411653101653 88.0
0.40852826827623595 0.36548697336933 -0.2376033769464192 88.0
0.4138025167693515 0.3604310347868809 -0.2381114661556991 88.0
0.38499819326239687 0.3991216865350389 -0.23284048129958393 88.0
0.38992764738095476 0.3920759071436853 -0.23359591904602953 88.0
0.39473178046952967 0.3851183335431326 -0.23474066621498493 88.0
0.4002616107448631 0.3756355151978125 -0.23599445531137805 88.0
0.4050388466632242 0.37015742258600787 -0.23672679301813193 88.0
0.41023719198404635 0.3634243529531229 -0.2373882716000012 88.0
0.3870158873615705 0.3974205595861918 -0.2329192116564112 88.0
0.39174644414508 0.39040921497149517 -0.23390991257309904 88.0
0.39703573537909403 0.3809677324642155 -0.23528039618457092 88.0
0.4018139577398483 0.37412889913438035 -0.2361154721746702 88.0
0.4068806700491247 0.3680001985320026 -0.23671498709737285 88.0
0.38882915389884026 0.39576465216149764 -0.23333220731810325 88.0
0.39380325765508134 0.3882853813673196 -0.23412768626862773 88.0
0.3987557157733679 0.3792665573197882 -0.23573421795331811 88.0
0.4036523349113296 0.37325946512991737 -0.2359545787945296 88.0
0.3910586692548547 0.3936731577859326 -0.2340047692564097 88.0
0.39579800616339234 0.3846496942651555 -0.23506072039749193 88.0
0.400468911217488 0.37839733906412437 -0.23535494678814498 88.0
0.3928727454020794 0.38995115874677394 -0.23441668602486498 88.0
0.3972967767296853 0.3841671972300841 -0.23506532875382483 88.0
0.39457424664932594 0.38974831952472644 -0.23447046183382034 88.0
0.37652221060411223 0.756758635634448 -0.19464148704139086 88.0
0.38176468201712427 0.7386104041838234 -0.19535804130498202 88.0
0.38708713866100486 0.7239803390668151 -0.19690625749788318 88.0
0.3922571613416743 0.7109674737738497 -0.19811758649174804 88.0
0.3975924340381167 0.6904448969101568 -0.19894501993312477 88.0
0.40324066508447526 0.6793173309236994 -0.2003654012125003 88.0
